id,lk_store_id,alt_store_name_catch,store_pickup_available,store_type_labels,address_full,city,state,pin_code
207,LKST32,Aundh,TRUE,COCO,"Shop No 2, First Floor, Westend Center 3, Nagras Road, Aundh, Opposite Westend Riverview Apartments, Pune, Maharashtra, 411007",Pune,Maharashtra,411007
463,LKST352,Ambuja Mall,TRUE,COCO,"Unit No Ccrp 0116, 117, First Floor, Main Vidhan Sabha Rd, Mowa, Ambuja Mall, Near Food Court, Raipur, Chhattisgarh, 492007",Raipur,Chhattisgarh,492007
719,LKST604,Nallagandla,TRUE,COCO,"Ground Floor, Ghmc 7-7/205, Nallagandle, Near Reliance Digital, Nallagandle, Hyderabad, Telangana, 500019",Hyderabad,Telangana,500019
975,LKST447,Brigade Orion Uptown Mall,TRUE,COCO,"Unit No108, First Floor, Brigade Orion Uptown Mall, Huskur Village, Bidaarahalli, East Taluk, Hobli, Brigade Orion Uptown Mall, Bengaluru, Karnataka, 560049",Bengaluru,Karnataka,560049
1231,LKST1071,Kotecha Chowk,TRUE,COCO,"Shop No 1, Aardhana Building, Kalawad Road, Near Kotecha Chowk, Rajkot, Gujarat, 360005",Rajkot,Gujarat,360005
1487,ST561,Anisabad,TRUE,FOFO,"Sumaya Residency, Ground Floor, Shop Bearing Nos G2 And G3, Khagaul Road, Phulwarisharif, Near Mahavir Institute And Research Centre, Patna, Bihar, 801505",Patna,Bihar,801505
1743,LKST1711,Serilingampally,TRUE,COCO,"Plot No3, Huda Trade Centre, Seri Nallagandla Village, Serilingampally Mandal And Municipality, Ranga Reddy District, Hyderabad, Telangana, 500019",Hyderabad,Telangana,500019
2255,LKST2080,Kondhwa,TRUE,COCO,"NIBM Cross Road, Krishnakevalnagar, Shivneri Nagar, Near Jyoti Hotel, Kondhwa, Pune, Maharashtra, 411048",Pune,Maharashtra,411048
464,LKST353,Kandivali East,TRUE,COCO,"Shop No 44, Centrium, Lokhandwala Township, Kandivali East, Near Centrium Mall, Mumbai, Maharashtra, 400101",Mumbai,Maharashtra,400101
720,ST353,Hospet,FALSE,FOFO,"Ward No 11, Door No 110A-110A1-110A2, College Road, Jabbal Area, Ballary, Hospet, Karnataka, 583201",Hosapete,Karnataka,583201
976,LKST985,BRS Nagar,TRUE,COCO,"Ground Floor, 337-B, Brs Nagar, Gurudwara Road, Brs Nagar, Ludhiana, Punjab, 141012",Ludhiana,Punjab,141012
1232,LKST1181,Bahadurgh,TRUE,COCO,"Bgr/Ward 18/825 & 826, Ground Floor, Saini Market, Opposite Metro Pillar No 840, Bahadurgarh, Haryana, 124507",Bahadurgarh,Haryana,124507
1488,LKST1465,Karanjade Panvel,TRUE,COCO,"Shop No 21&22, Sai Vrindavan Chs, Plot No 164, Sector 4, Karanjade, Panvel, Navi Mumbai, Maharashtra, 410206",Navi Mumbai,Maharashtra,410206
2256,LKST2268,Sector 37,TRUE,COCO,"Shop No 21, 22, 23, Aman Plaza 12/2, Old Shah Suri Road, Main Road, Sector 37, Faridabad, Haryana, 121003",Faridabad,Haryana,121003
465,LKST354,Pallikaranai,TRUE,COCO,"No 69, VG2, Natwest Vijay, Vagai Blk, Velachery Road, Pallikaranai, Chennai, Tamil Nadu, 600100",Pallikaranai,Tamil Nadu,600100
721,LKST474,CIT Road,TRUE,COCO,"116, Ground Floor, Dr. Sundari Mohan Avenue, Cit Road, Near Icici Cit Road Branch, Kolkata, West Bengal, 700014",Kolkata,West Bengal,700014
977,LKST780,New Palasia,TRUE,COCO,"Shop No 9, Navneet Plaza, 5/2 Old Palasia, Greater Kailash Road, Indore, Madhya Pradesh, 452001",Indore,Madhya Pradesh,452001
1489,LKST1453,Flagship Store Behala Chowrasta,TRUE,COCO,"622, Diamond Harbour Road, H Road, Behala Chowrasta, Adjacent D Traffic Guard Office, Kolkata, West Bengal, 700008",Kolkata,West Bengal,700008
1745,LKST1714,Florence,TRUE,COCO,"Ground Floor, Shop 10 & 11, Florence, Vijay Park Complex Road, Kasarvadavali, Thane West, Thane, Maharashtra, 400615",Thane,Maharashtra,400615
2001,LKST1784,Chanaganassery,TRUE,COCO,"Perunna, Changanassery, Kottayam, Kerala, 686101",Kottayam,Kerala,686101
2257,LKST2180,Panchavati,TRUE,COCO,"Survey No 183, B Village, Mouza Hirawadi Road, Beside Rajbhog Thali, Panchavati, Nashik, Maharashtra, 422005",Nashik,Maharashtra,422005
466,LKST356,Junction Mall,TRUE,COCO,"Shop No Ug 09, Ground Floor, Harekrishna Konar Sarani, Junction Mall, Near Citi Residency, Durgapur, West Bengal, 713216",Durgapur,West Bengal,713216
978,LKST902,Airport Road,TRUE,COCO,"Parihar Complex, Plot No 10, Sukhdev Nagar, Airport Road, Kalani Nagar Square, Indore, Madhya Pradesh, 452005",Indore,Madhya Pradesh,452005
1234,LKST955,KP Road,TRUE,COCO,"Tc No 79/1322, Kowdiar Pattom Road, Kuravankonam, Near Supreme Bakery, Thiruvananthapuram, Kerala, 695004",Thiruvananthapuram,Kerala,695004
1490,ST555,Keonjhar,TRUE,FOFO,"Ambika Video, Bhagyashree Market Complex, Near Krushak Bazar, Keonjhar, Odisha, 758001",Keonjhar,Odisha,758001
2002,LKST1691,Sahakar Nagar,TRUE,COCO,"Khata 409/504/495, 60 Feet Rd, F Block, Sahakar Nagar, Byatarayanapura, Bengaluru, Karnataka, 560092",Bengaluru,Karnataka,560092
2258,LKST1810,Gobichettipalayam,TRUE,COCO,"4/970, Kayalvizhi Commercial Complex, Erode Main Road karattur, Gobichettipalayam, Tamil Nadu, 638476",Gobichettipalayam,Tamil Nadu,638476
211,LKST50,Lajpat Nagar,TRUE,COCO,"Shop No C7, Roxy Chowk, Next To Axis Bank, Lajpat Nagar 2, New Delhi, 110024",New Delhi,Delhi,110024
467,LKST357,Viman Nagar,TRUE,COCO,"Shop No 4, Alfa Premio, Plot No 71, Village Lohegoan, Viman Nagar, Opposite Khalsa Dairy, Pune, Maharashtra, 411014",Pune,Maharashtra,411014
723,ST302,Model Town,FALSE,FOFO,"323R, Model Town, Ring Road, Model Town, Near Gupta Eye Hospital, Panipat, Haryana, 132103",Panipat,Haryana,132103
1235,LKST1054,Murinjapalam,TRUE,COCO,"Tc 13/1670, Murinjapalam, Kumarapuram Road, Murinjapalam, Opposite Gg Hospital, Thiruvananthapuram, Kerala, 695011",Thiruvananthapuram,Kerala,695011
1491,ST559,Aurangabad,FALSE,FOFO,"Mg Road, Near Bank Of India, Mg Road, Aurangabad, Bihar, 824101",Aurangabad,Bihar,824101
1747,LKST1357,Bidhan Nagar,TRUE,COCO,"DD7, DD Block, Sector 1, Bidhannagar, Saltlake ILS Hospital, Near City Centre 1 Mall, Kolkata, West Bengal, 700064",Kolkata,West Bengal,700064
2003,LKST1910,Nabha,TRUE,COCO,"Ground Floor, Near Domino's, Circular Road, Hira Mahal Colony, Nabha, Punjab, 147201",Nabha,Punjab,147201
2259,LKST2092,Dattanagar,TRUE,COCO,"S No 73, Shop No 2, Plot No 27 To 35 Panache Building, Opposite Avdhut Arcade, Tiranga Chowk Katraj, Dattanagar, Pune, Maharashtra, 411046",Pune,Maharashtra,411046
468,LKST359,Kukatpally 2,TRUE,COCO,"Mig 161, Ground Floor, Road No 1, Kphb Colony, Kukatpally 2, Opposite Holistic Hospital, Hyderabad, Telangana, 500072",Hyderabad,Telangana,500072
724,ST362,Malda Town,FALSE,FOFO,"28/33, Kj Sanyal Road, Po, Kj Sanyal Road, Near North Bengal Nursing Home, Malda Town, West Bengal, 732101",Malda Town,West Bengal,732101
980,ST429,Abu Lane,FALSE,FOFO,"Ground Floor, C313, Abu Lane, Meerut, Uttar Pradesh, 250001",Meerut,Uttar Pradesh,250001
1492,ST554,Akola,TRUE,FOFO,"Necklace Road, Ratanlal Plot, Necklace Road, Next To Ekta Jwellers, Akola, Maharashtra, 444001",Akola,Maharashtra,444001
2004,LKST1957,Uluberia,TRUE,COCO,"Upper Floor, JL No 86, Near Sun Hospital, P S Uluberia, Howrah, West Bengal, 711316",Howrah,West Bengal,711316
2260,LKST1830,Mahatma Nagar,TRUE,COCO,"Shop No 1 & 2, Nisham Urbania, Opposite Business Bank, Samarth Nagar, Mahatma Nagar, Parijat Nagar, Nashik, Maharashtra, 422005",Nashik,Maharashtra,422005
469,LKST360,Vijaya Bank Layout,TRUE,COCO,"Ground Floor, 1000A, Vijaya Bank Layout, Opposite Vijaya Bank, Vijaya Bank Layout, Opposite Vijaya Bank Layout Main Park, Bengaluru, Karnataka, 560076",Bengaluru,Karnataka,560076
981,LKST863,Marripalem,TRUE,COCO,"Door No 36-46-69/4, Kancharapalem Main Road, Marripalem, Near Rama Rao Hospital, Visakhapatnam, Andhra Pradesh, 530008",Visakhapatnam,Andhra Pradesh,530008
1237,LKST1002,Ravipuram,TRUE,COCO,"Door No 61 1800, Mg Road, Ravipuram, Atlantis Junction, Thevara, Ravipuram, Opposite Cochin Shipyard, Cochin, Kerala, 682015",Cochin,Kerala,682015
1493,LKST1249,Ratanada Jodhpur,TRUE,COCO,"Shop No 1, Ground Floor, Bhati Complex, Bhati Chairaha, Ratanada, Jodhpur, Rajasthan, 342011",Jodhpur,Rajasthan,342011
1749,LKST1702,Nalbari,TRUE,COCO,"Ground Floor Rouchand Complex, Ward No 8, Barama Road, Opposite DC Office, Nalbari, Assam, 781335",Nalbari,Assam,781335
2005,LKST1804,Burari,TRUE,COCO,"Ground Floor, House No 24, Khata No 137/17/2, West Sant Nagar, Gali No 6, Block A2, Village Burari, Delhi, 110084",Delhi,Delhi,110084
2261,LKST2197,Gandhi Road,TRUE,COCO,"No 89/2, Gandhi Road, Beside Vasanth & Co, Arakkonam, Tamil Nadu, 631001",Arakkonam,Tamil Nadu,631001
214,LKST53,"Sector 17, Vashi",TRUE,COCO,"Shop No 2, Ground Floor, Ashiana, Plot No 15, Vashi, Sunflower Road, Mumbai, Maharashtra, 400703",Mumbai,Maharashtra,400703
470,LKST361,Bommanahalli,TRUE,COCO,"Shop No 3, Ground Floor, Katha 461/447/439, Garebhavi Palya, Hosur Main Road, Near Domino'S Pizza, Bengaluru, Karnataka, 560068",Bengaluru,Karnataka,560068
726,ST356,Flagship Store Thiruvalla,FALSE,FOFO,"39/594-2, Ground Floor, Kunjancheril Building, M.C Road, Ramanchira, Opposite To Sbi Sme Branch, Ramanchira, Thiruvalla, Kerala, 689107",Thiruvalla,Kerala,689107
982,ST427,Rajahmundry,FALSE,FOFO,"31-1-30, Janda Panja Road, Near Ajantha Hotel, Rajahmundry, Andhra Pradesh, 533101",Rajahmundry,Andhra Pradesh,533101
1238,LKST1131,Naihati,TRUE,COCO,"231, Rishi Bankim Chandra Road, Gowalapara Ghat, Naihati, Kolkata, West Bengal, 743165",Kolkata,West Bengal,743165
1494,LKST1493,Lajpat Nagar,TRUE,COCO,"Ground Floor, Plot No 120/852, Narainpurwa, Lajpat Nagar, Kanpur, Uttar Pradesh, 208012",Kanpur,Uttar Pradesh,208012
2262,LKST2044,Station Road,TRUE,COCO,"Ward No 1, Sardar Mehaboob Ali khan Road, Hubli City, Taluka Ward No 46, Municipal No 2724, Near Station Road, Hubli, Karnataka, 580028",Hubli,Karnataka,580028
471,LKST364,Nexus Seawoods,TRUE,COCO,"Unit No Ff 53/54 , First Floor, Sector 40, Nexus Seawoods, Opposite Pantaloons, Navi Mumbai, Maharashtra, 400706",Navi Mumbai,Maharashtra,400706
727,ST351,Thrippunithura,FALSE,FOFO,"Magna Business Centre, Sn Jn, Eroor Road, Thrippunithura, Opposite Lakshmi Ayurveda Hospital, Cochin, Kerala, 682301",Cochin,Kerala,682301
983,LKST967,Ramesh Nagar,TRUE,COCO,"1/2 , Ground Floor, Block 1, Near Nehru Park, Ramesh Nagar, Delhi, 110015",Delhi,Delhi,110015
1239,LKST999,Kollam,TRUE,COCO,"Malabar Kiotchen Gallery, Eravipuram, Pallimuku Road, Vadakkevila, Near Malabar Kitchen Gallery, Kollam, Kerala, 691021",Kollam,Kerala,691021
1495,LKST1499,Malviya Nagar,TRUE,COCO,"D 83, Shop No 3, Ground Floor, Malviya Nagar, New Delhi, 110017",New Delhi,Delhi,110017
1751,ST600,BH Road Shivamogga,TRUE,FOFO,"M Z Commercials, Ameer Ahmed Circle, BH Road, Shivamogga, Karnataka, 577201",Shivamogga,Karnataka,577201
2263,LKST2322,Infocity,TRUE,COCO,"Ground Floor, Plot No 2, IDCO Plot No 36/A, Behind Dominos, 99 North Infocity, Bhubaneswar, Odisha, 751024",Bhubaneswar,Odisha,751024
216,LKST55,Banjara Hills,TRUE,COCO,"Mch No 6/3/348/B/201A, Ground Floor, Bke Owners Society, Road 1, Banjara Hills, Opposite Vangal Rao Park, Hyderabad, Telangana, 500034",Hyderabad,Telangana,500034
472,LKST368,Alpha One Mall,TRUE,COCO,"F-7, 261, Sarkari Vasahat Road, Vastrapur, Alpha One Mall, Opposite Pepe Jeans, Ahmedabad, Gujarat, 380006",Ahmedabad,Gujarat,380006
728,ST359,Kozhikode,FALSE,FOFO,"Shop No 62/931, Ground Floor, Citadel Arcade, Red Cross Road, Opposite Tagore Centenary Hall, Kozhikode, Kerala, 673032",Kozhikode,Kerala,673032
984,LKST889,Sakher Bazaar,TRUE,COCO,"5B Diamond Harbour Road, Chowrasta, Purba Barisha, Silpara, Beside Sakherbazaar Behala, Kolkata, West Bengal, 700008",Kolkata,West Bengal,700008
1240,LKST1001,Nerul,TRUE,COCO,"Shop No 7 & 8, Shankar Thakur Sadan, Plot No 22 & 23, Nerul, Nerul West, Near Cake Factory, Navi Mumbai, Maharashtra, 400706",Navi Mumbai,Maharashtra,400706
1496,LKST1280,Pacific Mall Dehradun,TRUE,COCO,"Unit No Sh/1F/08, Pacific Mall, Vill Mauja, Rajpur Road, Dehradun, Uttarakhand, 248001",Dehradun,Uttarakhand,248001
2008,ST615,Chanda Nagar,TRUE,COCO,"Shop No 2/105, C F2/F3, United Chambers, Near The Chennai Shopping Mall, Sri Ram Nagar Colony, Chanda Nagar, Hyderabad, Telangana, 500050",Hyderabad,Telangana,500050
2264,LKST2071,Tara Mandal,TRUE,COCO,"12-B, Buddh Vihar Colony, Tara Mandal Bypass Road,  Opposite GDA Office, Gorakhpur, Uttar Pradesh, 273107",Gorakhpur,Uttar Pradesh,273107
217,LKST56,Thane West,TRUE,COCO,"Shop No G/13, Niharika Shopping Center, Gladys Alvares Road, Pokhran 2, Thane West, Mumbai, Maharashtra, 400610",Mumbai,Maharashtra,400610
473,LKST369,Westend Mall,TRUE,COCO,"Shop No 22A, Upper Ground Floor, Near Parihar Chowk, Aundh, Westend Mall, Next To Jockey, Pune, Maharashtra, 411007",Pune,Maharashtra,411007
729,LKST621,Bail Bazar,TRUE,COCO,"Shop No 16, Aum Supreme, Plot No 4 To 9, Bail Bazaar, Next To D-Mart, Kalyan, Maharashtra, 421301",kalyan,Maharashtra,421301
985,LKST893,Vadavalli,TRUE,COCO,"No 1/357, Mullai Nagar, Pn Pudur, Vadavalli, Opposite Vallalar Hospital, Coimbatore, Tamil Nadu, 641041",Coimbatore,Tamil Nadu,641041
1241,LKST1083,Prahladnagar,TRUE,COCO,"Ground Floor 6, Pushpak Complex, Prahladnagar Road, Opposite Prahladnagar Garden, Ahmedabad, Gujarat, 380015",Ahmedabad,Gujarat,380015
1497,LKST1515,Mettupalayam Road,TRUE,COCO,"No 85, Mettupalayam Road, Saibaba Kovil, Mettupalayam, Opposite Ganga Hospital & Saibaba Police Station, Coimbatore, Tamil Nadu, 641011",Coimbatore,Tamil Nadu,641011
2009,LKST1952,Sujathanagar,TRUE,COCO,"7-183/1/1, Survey No 145/5, Opposite Reliance Smart Point, Ratnagiri Nagar Greater, Visakhapatnam, Andhra Pradesh, 530051",Visakhapatnam,Andhra Pradesh,530051
2265,LKST1851,Kalamboli II,TRUE,COCO,"Shop No 05&06, Satyam Paradise CHS, Plot No 23 Sector, Opposite Sudhagad Education Society School, New Panvel Kalamboli, Navi Mumbai, Maharashtra, 410218",Navi Mumbai,Maharashtra,410218
474,LKST371,Hinjewadi,TRUE,COCO,"Shop No 6/12A, Mulshi Road, Phase 1, Sector 6, Hinjewadi, Near Shell Petrol Pump, Pune, Maharashtra, 411057",Pune,Maharashtra,411057
730,LKST609,Hanumantha Nagar,TRUE,COCO,"9, L R Complex, 50 Feet Main Road, Avalahalli, Muneshwara Block, Banashankari, L R Complex, Bengaluru, Karnataka, 560026",Bengaluru,Karnataka,560026
986,LKST871,"Barasat, Champadali",TRUE,COCO,"Lake View Apartment, 75/1 / A & B Jessore Road, Sethpukur, Barasat, Near Sethpukur Athletic Club, Kolkata, West Bengal, 700124",Kolkata,West Bengal,700124
1242,ST472,Jorhat,FALSE,FOFO,"Gar-Ali, Jorhat, Gar-Ali, Opposite Gar Ali Masjid, Jorhat, Assam, 785001",Jorhat,Assam,785001
1498,ST542,IBC systems Brahmapur,TRUE,FOFO,"Ibc Systems, Tatabenz Square, Zanana Hospital Road, Zh Road, Brahmapur, Odisha, 760004",Brahmapur,Odisha,760004
2010,LKST1752,Forum Mall,TRUE,COCO,"Unit No 1F 103, 1st Floor, Forum Mall, NH 47, Vytilla Aroor Bypass, Near Kundannur Junction, Maradu, Kochi, Kerala, 682304",Kochi,Kerala,682304
2266,LKST2105,Chanakyapuri,TRUE,COCO,"Shop No 6, Grond Floor, Shayona Sarvopari Complex, Opposite Shayona Hospital, RC Technical Road, Chanakyapuri, Gatlodia, Ahmedabad, Gujarat, 380061",Ahmedabad,Gujarat,380061
219,LKST58,Janakpuri,TRUE,COCO,"Shop No C1/6, Ground Floor, Opposite Mata Chanan Devi Hospital, Janakpuri, New Delhi, 110058",New Delhi,Delhi,110058
475,LKST373,Nexus Celebration Mall,TRUE,COCO,"Lg-16, Lower Ground Floor, Bhuwana, Forum Celebration Mall, Near Big Bazaar, Udaipur, Rajasthan, 313004",Udaipur,Rajasthan,313004
731,ST365,Nizamabad,FALSE,FOFO,"1-13-14,Vinayaka Nagar, Vinayaka Nagar, Opposite Bajaj Electronics, Nizamabad, Telangana, 503003",Nizamabad,Telangana,503003
987,LKST866,Naroda,TRUE,COCO,"Shop No 3, Aayushman Plaza, Vasant Vihar 2, Nava Naroda, Ahmedabad, Gujarat, 382330",Ahmedabad,Gujarat,382330
1243,LKST1176,Karol Bagh,TRUE,COCO,"Shop No 1/5/30/31, Ajmal Khan Road, West Extension, Karol Bagh, New Delhi, 110005",New Delhi,Delhi,110005
1499,LKST1508,Pappanamcode,TRUE,COCO,"Block No 26, Muri/Kara Manukulathichamangalam, Karakkamandapam, Nemom, Thiruvananthapuram, Kerala, 695019",Thiruvananthapuram,kerala,695019
2011,LKST1982,Seelanaickenpatti,TRUE,COCO,"Ground Floor, No 37, Seelanaickenpatti Bypass, Mayura Complex, Seelanaickenpatti, Salem,Tamil Nadu, 636201",Salem,Tamil Nadu,636201
2267,LKST1696,Satgur Nagar,TRUE,COCO,"GF, Old Court Road, Satgur Nagar, Opposite Baradhari Garden, Nawanshahar, Punjab, 144514",Nawanshahar,Punjab,144514
220,LKST59,Flagship Store at Connaught Place,TRUE,COCO,"K 26, Ground Floor, Opposite Pvr Plaza Cinema, Connaught Place, New Delhi, 110001",New Delhi,Delhi,110001
476,LKST374,"Sector 12, Vasundhara",TRUE,COCO,"Plot No 506, Ground Floor, Sector 12, Vasundhara, Opposite Sunrise Mall, Ghaziabad, Uttar Pradesh, 201012",Ghaziabad,Uttar Pradesh,201012
732,ST361,Thootukudi,FALSE,FOFO,"#354, Ve Road, Near Indian Terrian, Thoothukudi, Tamil Nadu, 628002",Thoothukudi,Tamil Nadu,628002
988,LKST699,West Masi Street Madurai,TRUE,COCO,"268, West Masi Street, Near Old Arya Bhavan Junction, Madurai Main, Madurai, Tamil Nadu, 625001",Madurai,Tamil Nadu,625001
1244,ST478,Burdwan,FALSE,FOFO,"No 1 Officers Colony, G T Road, Parbirhata Branch, Po Sripally, Near State Bank Of India, Burdwan, West Bengal, 713103",Burdwan,West Bengal,713103
1500,LKST1501,Basharatpur,TRUE,COCO,"UGF, JP Complex, Plot No 281A, Basharatpur, Near Passport Office, Gorakhpur, Uttar Pradesh, 273004",Gorakhpur,Uttar Pradesh,273004
2012,LKST1862,Villivakkam,TRUE,COCO,"102/21 , Methu Street, Villivakkam, Opposite Bharat Petrol Pump, Chennai, Tamil Nadu, 600049",Chennai,Tamil Nadu,600049
2268,LKST2174,Gujjanagulla,TRUE,COCO,"Door No 4-18-37/1, 7th line, Chandramouli Nagar, Beside Platinum Cinemas, Gujjanagulla, Guntur, Andhra Pradesh, 522007",Guntur,Andhra Pradesh,522007
221,LKST60,"Phoenix Market City Mall, Whitefield",TRUE,COCO,"Shop No F/68, 1St Floor, Whitefield Main Road, Mahadevpura, Phoenix Market City Mall, Bengaluru, Karnataka, 560048",Bengaluru,Karnataka,560048
733,LKST610,Avadi,TRUE,COCO,"#689, Cth Road, Avadi, Avadi, Next To Poorvika, Chennai, Tamil Nadu, 600054",Chennai,Tamil Nadu,600054
989,LKST839,"Redhills Road, Ambattur",TRUE,COCO,"No 128 , Redhills Main Road, Palaniyappa Nagar, Pudur, Ambattur, Opposite Emmanuel Methodist Matriculation Higher Secondary School, Chennai, Tamil Nadu, 600053",Chennai,Tamil Nadu,600053
1245,LKST886,Kovoor,TRUE,COCO,"Essay Tower, Kovoor, Kozhikode, Kovoor, Near Medical College, Calicut, Kerala, 673008",Calicut,Kerala,673008
1501,LKST1536,Flagship Sector 7 Rohini,TRUE,COCO,"Property No 1, Pocket C9, Sector 7, Rohini, New Delhi, 110085",New Delhi,Delhi,110085
2013,LKST1819,Nanpura,TRUE,COCO,"GF 01, Milestone Elite, Timiliyawada Road, Timaliawad, Nanpura, Surat, Gujarat, 395001",Surat,Gujarat,395001
2269,LKST2142,Chunabhatti,TRUE,COCO,"Ground Floor, Plot No A5, Janki Nagar, Adjacent to Fab India, Chunabhatti Main Road, Bhopal, Madhya Pradesh, 462016",Bhopal,Madhya Pradesh,462016
222,LKST62,Borivali West,TRUE,COCO,"Shop No 3, Sai Leela Chs, SV Road, Borivali West, Mumbai, Maharashtra, 400092",Mumbai,Maharashtra,400092
478,LKST377,Panaji,TRUE,COCO,"Shop No 4, Duke Elite, 18 June Road, Panaji, Near St. Inez Church, Panaji, Goa, 403001",Panaji,Goa,403001
990,LKST828,Annapurneshwari Nagar,TRUE,COCO,"Huliyappa Arcade 22, 2Nd Block, Nagarbhavi 2Nd Stage, Annapurneshwari Nagar, Bengaluru, Karnataka, 560072",Bengaluru,Karnataka,560072
1246,LKST1166,Bejai Road,TRUE,COCO,"Ug13, 3W3-268/25, Marian Paradise Streak, Bejai Road, Near Bejai Church, Mangaluru, Karnataka, 575004",Mangaluru,Karnataka,575004
1502,LKST1528,Civil Lines,TRUE,COCO,"Lg 4, Lower Ground Floor, Ram Raghu Palazzo, Church Road, Civil Lines Village Sarjepur, Civil Lines, Agra, Uttar Pradesh, 282002",Agra,Uttar Pradesh,282002
2014,LKST1897,Channasandra,TRUE,COCO,"197/1, AKG Colony, Channasandra Main Road, Bengaluru, Karnataka, 560067",Bengaluru,Karnataka,560067
2270,LKST2198,JP Nagar,TRUE,COCO,"24th Main Road, RK Colony, Manjunath, Colony, 2nd Phase, JP Nagar, Bengaluru, Karnataka, 560078",Bengaluru,Karnataka,560078
223,LKST63,Tollygunge,TRUE,COCO,"Shop No 39/1B, Tollygunge, Opposite Ashok Nagar Park, Kolkata, West Bengal, 700040",Kolkata,West Bengal,700040
479,LKST388,Shakespeare Sarani,TRUE,COCO,"3A, Ground Floor, Shakespeare Sarani, Near Ac Market, Kolkata, West Bengal, 700071",Kolkata,West Bengal,700071
735,LKST392,Malhar Raod,TRUE,COCO,"13 B, Ground Floor, Saraba Nagar, Malhar Road, Opposite Falmez Mall, Ludhiana, Punjab, 141001",Ludhiana,Punjab,141001
991,LKST986,Sector 31,TRUE,COCO,"Shop No 1, Ch. Het Ram Complex, Pili Kothi, Sher Shah Suri Marg, Sector 31, Faridabad, Haryana, 121003",Faridabad,Haryana,121003
1247,LKST1068,Kidwai Nagar,TRUE,COCO,"Ground Floor, S C F 01, Situated Kidwai Nagar, Ludhiana, Punjab, 141001",Ludhiana,Punjab,141001
1503,ST548,Bhawanipatna,TRUE,FOFO,"Bhawanipatna Main Road, Kalahandi, In Front Of Balaji Temple, Bhawanipatna, Odisha, 766001",Bhawanipatna,Odisha,766001
2015,LKST1741,Adharwadi Kalyan West,TRUE,COCO,"Shop No 14 & 15, Ritz The Business Bay Shree Complex, Jail Road, Bhagirathi Nagar, Adharwadi, Kalyan West, Mumbai, Maharashtra 421301",Mumbai,Maharashtra,421301
2271,LKST1592,Mota Varachha,TRUE,COCO,"G04, AR Mall, Opposite Panvelpoint, Mota Varachha, Utaran, Surat, Gujarat, 394101",Surat,Gujarat,394101
224,LKST64,MGF Metropolitan Mall,TRUE,COCO,"Shop No 1 To 3, Ground Floor, MGF Metropolitan Mall, Mg Road, DLF Phase 2, Sector 25, Gurugram, Haryana, 122002",Gurugram,Haryana,122002
736,LKST602,Medavakkam,TRUE,COCO,"Plot#139, Vgp Vimala Nagar, Medavakkam, Chennai, Tamil Nadu, 600100",Chennai,Tamil Nadu,600100
992,ST433,Kangra,FALSE,FOFO,"New Shop Kangra, Ground Floor, Vpo, Kangra, Opposite Ploytechnic College, Himachal Pradesh, 176001",Kangra,Himachal Pradesh,176001
1248,LKST1187,Gandhi Path West,TRUE,COCO,"Plot Ground Floor, Deepak Vatika, Gandhi Path West, Vaishali Nagar, Jaipur, Rajasthan, 302021",Jaipur,Rajasthan,302021
1504,LKST1180,Kalwar Road,TRUE,COCO,"Pandit Ji Ki Thadi, Kalwar Road, Sanjay Nagar A, Suraj Nagar, Jhotwara, Kalwar Road, Near Hotel Manohar Palace, Jaipur, Rajasthan, 302012",Jaipur,Rajasthan,302012
2016,LKST1728,CDA Sector 10,TRUE,COCO,"Plot No 5B/1671, Sector 10, CDA, Cuttack, Odisha, 753014",Cuttack,Odisha,753014
2272,LKST2277,Manali,TRUE,COCO,"21 A2, Kamarajar Salai Chinnasekkadu Manali, Village Taluka Thiruvottiyur, Jurisdiction Greater Tiruvallur, Chennai, Tamil Nadu, 600068",Chennai,Tamil Nadu,600068
481,ST298,Jagmara,FALSE,FOFO,"Plot No 514/5281, Ground Floor, Malik Complex, Lane 4, Jagamara, Near Club 39, Bhubaneswar, Odisha, 751030",Bhubaneswar,Odisha,751030
993,LKST973,Tilak Road,TRUE,COCO,"Nikhil Pride, 2040/1/2, Sadashiv Peth, Tilak Road, Near Abhinav College, Pune, Maharashtra, 411030",Pune,Maharashtra,411030
1249,LKST966,Vaishali Nagar,TRUE,COCO,"Plot No 236, Shop No G1, Ground Floor, Hanuman Nagar, D Block, Vaishali Nagar, Jaipur, Rajasthan, 302021",Jaipur,Rajasthan,302021
1505,LKST1553,Vega Circle Mall,TRUE,COCO,"2Nd Floor, Vega Circle Mall, Siliguri, Vega Circle Mall, Siliguri, West Bengal, 734008",Siliguri,West Bengal,734008
1761,LKST1725,Puddukottai,TRUE,COCO,"Ground Floor, No 3942, Ward No 28, Keezha Raja Veethi, Puddukottai, Tamil Nadu, 622001",Puddukottai,Tamil Nadu,622001
2017,LKST1939,University Road,TRUE,COCO,"Ground Floor, Plot No 1, University Road, Adjacent to Navyug Hospital, Govindpuri, Gwalior, Madhya Pradesh, 474011",Gwalior,Madhya Pradesh,474011
2273,LKST2307,Phulwarisharif,TRUE,COCO,"Ground Floor, Opposite Citycart, Golamber, Phulwarisharif, Patna, Bihar, 801505",Patna,Bihar,801505
226,LKST67,Mangal City Mall,TRUE,COCO,"Shop No Lg 15, Mangal City Mall, Ab Road, Below Mcdonalds, Indore, Madhya Pradesh, 452010",Indore,Madhya Pradesh,452010
