id,size,width,model_name,prices,totalColorAvailable,sku,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,qty
205536,Wide,138 mm,LK E15210,1700,2,lenskart-lk-e15210-c2-eyeglasses,0,1730,0,,151
208087,Wide,139 mm,JJ S13897,5000,2,john-jacobs-jj-s13897-c4-sunglasses,0,299,0,,47
209529,Wide,142 mm,VC S15798,1000,0,vincent-chase-vc-s15798-c2-sunglasses,0,296,0,,1040
209812,Extra Wide,147 mm,LKB S15362,2000,2,lenskart-boost-lkb-s15362-c2-sun-dup,0,120,0,,335
209824,Extra Wide,153 mm,LKB S15377,2000,5,lenskart-boost-lkb-s15377-c5-sun-dup,0,93,0,,206
209951,Medium,134 mm,JJ E10005,5000,3,john-jacobs-jj-e10005-c8-eyeglasses,0,68,0,,161
140638,Narrow,133 mm,JJ E13315,3500,3,john-jacobs-jj-e13315-c1-eyeglasses,812,1280,3.4,5,680
141846,Medium,134 mm,JJ E11723,4000,4,john-jacobs-jj-e11723-c3-dupc-eyeglasses,1752,533,4.5,102,221
143358,Wide,140 mm,JJ E13469,3500,2,john-jacobs-jj-e13469-c2-eyeglasses,826,1582,3.75,4,313
145156,Medium,137 mm,JJ E13594,3500,0,john-jacobs-jj-e13594-c2-eyeglasses,252,1484,4.65,3,172
149806,Medium,137 mm,JJ E14262,3500,0,john-jacobs-jj-e14262-c1-eyeglasses,28,1044,0,,157
150372,Medium,137 mm,JJ E14311,3500,3,john-jacobs-jj-e14311-c2-eyeglasses,0,1543,4.6,8,713
150686,Medium,136 mm,JJ E14380,3500,4,john-jacobs-jj-e14380-c1-eyeglasses,15,350,0,,345
152069,Medium,136 mm,JJ E14643,3500,0,john-jacobs-jj-e14643-c4-eyeglasses,0,634,0,,228
152681,Medium,137 mm,JJ E14691,3500,2,john-jacobs-jj-e14691-c2-eyeglasses,0,982,0,,541
152704,Wide,138 mm,JJ E13742,5000,4,john-jacobs-jj-e13742-c4-eyeglasses,0,87,0,,1328
201666,Wide,141 mm,JJ E14994,3500,2,john-jacobs-jj-e14994-c2-eyeglasses,0,368,0,,473
201690,Extra Wide,147 mm,JJ S14986,3500,3,john-jacobs-jj-s14986-c2-sunglasses,0,693,0,,60
208119,Extra Wide,143 mm,JJ E15551,5000,2,john-jacobs-jj-e15551-c1-eyeglasses,0,1607,3,3,78
209946,Narrow,130 mm,JJ E13005,5000,6,john-jacobs-jj-e13005-c5-eyeglasses,0,64,0,,157
210285,Narrow,131 mm,VC E12896,1700,3,vincent-chase-vc-e12896-c11-eyeglasses,0,64,0,,156
210933,Medium,137 mm,LB E16057,2000,0,lenskart-blu-lb-e16057-c2-eyeglasses,0,209,0,,173
215594,Extra Wide,148 mm,JJ S16674,5000,4,john-jacobs-jj-s16674-c4-sunglasses,0,33,0,,1464
215928,Extra Wide,144 mm,LB E14058-XW,1700,2,lenskart-blu-lb-e14058-xw-c40-eyeglasses,0,47,0,,956
218221,Narrow,134 mm,LA E15417-N,1700,15,lenskart-hustlr-la-e15417-n-c7-eyeglasses,0,51,0,,740
138539,Wide,141 mm,VC S12585,1500,2,vincent-chase-vc-s12585-c4-sunglasses,1276,4279,4.4,34,1067
144398,Medium,136 mm,JJ E13102,4000,2,john-jacobs-jj-e13102-c2-dup-eyeglasses,1878,475,4.5,22,645
144397,Medium,136 mm,JJ E13102,4000,2,john-jacobs-jj-e13102-c1-dup-eyeglasses,2328,564,4.5,22,678
145391,Wide,141 mm,VC 5158/P,1500,10,vincent-chase-vc-5158-p-ao12-21-sunglasses,2881,5724,4.4,1135,602
147382,Medium,134 mm,JJ E12700,4000,0,john-jacobs-jj-e12700-c2-dup-eye,1186,477,0,,18
148386,Extra Narrow,128 mm,JJ E13097XS,5000,2,john-jacobs-jj-e13097xs-c3-eyeglasses,266,676,5,2,357
150652,Wide,140 mm,JJ E14369,3500,0,john-jacobs-jj-e14369-c2-eyeglasses,191,2587,5,4,23
152168,Wide,139 mm,JJ E14649,5000,3,john-jacobs-jj-e14649-c1-eyeglasses,0,487,0,,173
152169,Wide,139 mm,JJ E14649,5000,3,john-jacobs-jj-e14649-c2-eyeglasses,0,629,0,,306
152679,Medium,138 mm,JJ E14690,3500,2,john-jacobs-jj-e14690-c4-eyeglasses,0,702,5,6,474
152708,Narrow,131 mm,NB E13650,5000,0,new-balance-nb-e13650-c3-eyeglasses,0,1006,0,,210
152763,Extra Narrow,127 mm,JJ E13002,3500,6,john-jacobs-jj-e13002-c4-eyeglasses,0,1873,4.9,12,17
153079,Extra Wide,147 mm,JJ E14753,3500,3,john-jacobs-jj-e14753-c2-eyeglasses,0,303,0,,255
201396,Wide,142 mm,JJ E11547,3500,2,john-jacobs-jj-e11547-c7-eyeglasses,0,306,4.35,36,930
201667,Wide,138 mm,JJ E14995,3500,2,john-jacobs-jj-e14995-c1-eyeglasses,0,741,0,,542
201748,Medium,136 mm,OJ E14897,1700,0,ojos21-oj-e14897-c2-eyeglasses,0,504,4.65,3,89
207935,Medium,138 mm,VC S15214,1500,2,vincent-chase-vc-s15214-c9-sunglasses,0,210,5,3,1
209838,Wide,144 mm,LKB S15359,2000,0,lenskart-boost-lkb-s15359-c2-sun-dup,0,137,0,,81
210943,Narrow,131 mm,LB E16060,2000,0,lenskart-blu-lb-e16060-c3-eyeglasses,0,131,0,,289
215592,Extra Wide,148 mm,JJ S16674,5000,4,john-jacobs-jj-s16674-c2-sunglasses,0,35,0,,1418
147580,Wide,140 mm,JJ E13930,3500,3,john-jacobs-jj-e13930-c4-eyegglaassas,201,519,0,,546
147913,Medium,136 mm,JJ S13804,5000,0,john-jacobs-jj-s13804-fvll-rem-c5-sunglsses,194,881,4.55,7,24
150687,Medium,136 mm,JJ E14380,3500,4,john-jacobs-jj-e14380-c2-eyeglasses,13,688,0,,794
150956,Medium,136 mm,JJ E14435,3500,3,john-jacobs-jj-e14435-c1-eyeglasses,0,536,5,1,399
151913,Extra Narrow,129 mm,OJ E14547,1700,0,ojos-oj-e14547-c1-eyeglasses,0,232,0,,214
152182,Medium,135 mm,JJ E14652,3500,3,john-jacobs-jj-e14652-c2-eyeglasses,0,320,5,2,671
153099,Extra Wide,146 mm,JJ E14758,3500,2,john-jacobs-jj-e14758-c4-eyeglasses,0,686,5,2,397
200813,Medium,133 mm,VC E14887,1700,2,vincent-chase-vc-e14887-c1-eyeglasses,0,2729,5,4,1248
206514,Narrow,131 mm,JJ E12814,5000,5,john-jacobs-jj-e12814-c4-eyeglasses,0,736,4.6,17,129
206644,Medium,134 mm,VC E15381,1700,0,vincent-chase-vc-e15381-c2-eyeglasses,0,2091,4.5,2,29
210071,Medium,137 mm,LB E13738,2000,0,lenskart-blu-lb-e13738-c6-eyeglasses,0,238,0,,279
210941,Narrow,131 mm,LB E16060,2000,0,lenskart-blu-lb-e16060-c1-eyeglasses,0,330,0,,100
212423,Narrow,131 mm,LB E16384,2000,2,lenskart-blu-lb-e16384-c2-eyeglasses,0,90,0,,1388
212864,Medium,136 mm,VC E16453,1700,0,vincent-chase-vc-e16453-c2-eyeglasses,0,76,0,,1363
213686,Extra Wide,142 mm,JJ E11727XL,3500,3,john-jacobs-jj-e11727xl-c5-eyeglasses,0,42,0,,705
215907,Wide,140 mm,LA E16724,1700,2,lenskart-air-la-e16724-c1-eyeglasses,0,438,0,,1104
134167,Extra Narrow,129 mm,VC E11801,1700,7,vincent-chase-vc-e11801-c2-tinted-eyeglasses,15,55,4.55,221,26
144164,Medium,135 mm,LA E13550AF,1700,2,lenskart-air-la-e13550af-c1-eyeglasses,4,784,5,1,37
147409,Extra Wide,143 mm,JJ E13893,3500,5,john-jacobs-jj-e13893-c1-eyeglasses,574,1075,5,7,608
147578,Wide,140 mm,JJ E13930,5000,3,john-jacobs-jj-e13930-c2-eyegglaassas,290,510,0,,53
148033,Wide,143 mm,VC S13971,2000,3,vincent-chase-vc-s13971-c3-sunglasses,166,3897,4.8,6,1210
148412,Medium,135 mm,JJ S12803M,3500,0,john-jacobs-jj-s12803m-c3-sunglasses,92,911,4.5,2,28
148421,Narrow,133 mm,JJ S14045,5000,2,john-jacobs-jj-s14045-c1-sunglasses,398,898,5,1,4
150099,Medium,133 mm,JJ E14277,3500,3,john-jacobs-jj-e14277-c1-eyeglasses,0,484,0,,427
150958,Medium,136 mm,JJ E14435,3500,3,john-jacobs-jj-e14435-c3-eyeglasses,0,620,5,1,423
152551,8-12 yrs,130 mm,HP S10110,1000,0,hooper-hp-s10110-c5-sunglasses,0,1597,5,6,23
200815,Medium,133 mm,VC E14887,1700,2,vincent-chase-vc-e14887-c3-eyeglasses,0,3479,5,4,2905
201428,Wide,139 mm,JJ E13554,3500,4,john-jacobs-jj-e13554-c4-eyeglasses,0,1331,4.5,4,125
201663,Wide,141 mm,JJ E14993,3500,2,john-jacobs-jj-e14993-c1-eyeglasses,0,415,5,1,98
208817,Wide,145 mm,VC S15705,2000,2,vincent-chase-vc-s15705-c1-sunglasses,0,265,0,,97
209832,Extra Wide,156 mm,LKB S15364,2000,2,lenskart-boost-lkb-s15364-c1-sun-dup,0,104,0,,522
210081,Wide,140 mm,LB E13737,1500,0,lenskart-blu-lb-e13737-c6-eyeglasses,0,200,0,,346
211971,Medium,137 mm,LA E15418,1700,2,lenskart-air-la-e15418-c7-eyeglasses,0,79,0,,2168
141850,Medium,135 mm,JJ E11686,4000,2,john-jacobs-jj-e11686-c5-dupc-eyeglasses,4830,1101,4.45,141,291
143699,Narrow,132 mm,JJ E13494,5000,7,john-jacobs-jj-e13494-c5-eyeglasses,333,858,4.7,7,748
147406,Medium,145 mm,JJ E13892,3500,2,john-jacobs-jj-e13892-c1-eyeglasses,499,1601,5,3,388
149145,Medium,135 mm,JJ E14125,3500,0,john-jacobs-jj-e14125-c3-c3-eyeglasses,173,1623,4.65,6,602
149682,Wide,138 mm,VC E13306,1700,0,vincent-chase-vc-e13306-c5-eyeglasses,2883,12520,4.5,232,1
150358,Medium,137 mm,JJ E14308,3500,4,john-jacobs-jj-e14308-c1-eyeglasses,0,576,0,,292
150666,Extra Wide,145 mm,JJ E14373,3500,0,john-jacobs-jj-e14373-c3-eyeglasses,74,1178,5,1,977
150691,Medium,136 mm,JJ E14381,3500,4,john-jacobs-jj-e14381-c2-eyeglasses,9,279,0,,393
151000,Extra Wide,145 mm,JJ S14442,5000,2,john-jacobs-jj-s14442-c1-sunglasses,111,2823,0,,1
152684,Medium,136 mm,JJ E14692,3500,0,john-jacobs-jj-e14692-c2-eyeglasses,0,1329,5,2,142
152688,Wide,140 mm,JJ E14693,5000,2,john-jacobs-jj-e14693-c3-eyeglasses,0,1095,5,4,7
153065,Narrow,133 mm,VC E14717AF,1700,0,vincent-chase-vc-e14717af-c3-eyeglasses,0,216,5,3,87
200605,Wide,138 mm,VC E14849,1700,2,vincent-chase-vc-e14849-c1-eyeglasses,0,2112,4.75,4,268
201445,Medium,137 mm,JJ E13591,5000,5,john-jacobs-jj-e13591-c4-eyeglasses,0,175,4.55,12,731
205306,Narrow,131 mm,JJ E15134,5000,3,john-jacobs-jj-e15134-c2-eyeglasses,0,648,0,,336
205309,Narrow,131 mm,JJ E15135,6000,0,john-jacobs-jj-e15135-c1-eyeglasses,0,2815,0,,354
205988,Narrow,133 mm,JJ E15296,6000,2,john-jacobs-jj-e15296-c1-eyeglasses,0,660,3,1,42
210452,Medium,135 mm,VC E11260,1700,4,vincent-chase-vc-e11260-c11-eyeglasses,0,74,0,,1032
212015,8-12 yrs,129 mm,LK D16258,2000,0,lenskart-lk-d16258-c1-eyeglasses,0,34,0,,222
133771,Medium,136 mm,FC S12037,1500,2,fallon-colby-fc-s12037-c2-sunglasses,357,383,4.3,3,91
141793,Medium,135 mm,JJ E10118,4000,3,john-jacobs-jj-e10118-c1-dupc-eyeglasses,1883,458,4.3,182,148
141857,Narrow,132 mm,JJ E11680,4000,2,john-jacobs-jj-e11680-c3-dupc-eyeglasses,4900,746,4.5,156,962
146800,Medium,136 mm,JJ E13794,3500,2,john-jacobs-jj-e13794-c1-eyeglasses,1939,1785,4.45,11,810
147615,Extra Wide,148 mm,JJ E13940,3500,4,john-jacobs-jj-e13940-c1-eyegglaassas,0,928,5,1,244
149215,Narrow,133 mm,JJ E14150,3500,0,john-jacobs-jj-e14150-c1-c1-eyeglasses,75,1372,5,1,361
150101,Medium,135 mm,JJ E14277,3500,3,john-jacobs-jj-e14277-c3-eyeglasses,0,1037,0,,264
150951,Medium,137 mm,JJ E14433,3500,2,john-jacobs-jj-e14433-c2-eyeglasses,0,179,0,,532
152762,Extra Narrow,127 mm,JJ E13002,3500,6,john-jacobs-jj-e13002-c3-eyeglasses,0,825,4.9,12,668
153086,Wide,140 mm,JJ E14755,3500,4,john-jacobs-jj-e14755-c2-eyeglasses,0,462,0,,903
153091,Extra Wide,143 mm,JJ E14756,3500,2,john-jacobs-jj-e14756-c3-eyeglasses,0,1534,5,1,66
206367,Wide,138 mm,JJ E15371,5000,3,john-jacobs-jj-e15371-c3-eyeglasses,0,574,0,,1
210076,Wide,139 mm,LB E13740,2000,0,lenskart-blu-lb-e13740-c5-eyeglasses,0,175,0,,348
211902,Narrow,131 mm,LB E16224,2000,0,lenskart-blu-lb-e16224-c1-eyeglasses,0,67,0,,702
216331,Narrow,134 mm,LB E14058-N,1700,4,lenskart-blu-lb-e14058-m-c43-eyeglasses,0,44,0,,3387
216452,Medium,136 mm,VC E16785,1700,2,vincent-chase-vc-e16785-c2-eyeglasses,0,957,0,,1880
217089,Medium,135 mm,VC E16938,1700,0,vincent-chase-vc-e16938-c1-eyeglasses,0,1331,0,,594
128932,Wide,139 mm,VC E11335,500,4,vincent-chase-vc-e11335-c1-f-rimless-eyeglasses,55,302,4.2,170,28
147457,Narrow,132 mm,JJ E13912,5000,2,john-jacobs-jj-e13912-c2-eyeglasses,104,1658,5,2,43
150363,Extra Wide,142 mm,JJ E14309,3500,0,john-jacobs-jj-e14309-c2-eyeglasses,0,522,0,,426
150672,Wide,139 mm,JJ E14375,3500,0,john-jacobs-jj-e14375-c2-eyeglasses,76,1331,0,,386
151014,Extra Wide,142 mm,JJ S14447,5000,0,john-jacobs-jj-s14447-c1-sunglasses,146,2845,5,2,11
152070,Wide,142 mm,JJ E14644,3500,4,john-jacobs-jj-e14644-c1-eyeglasses,0,1003,0,,402
152179,Wide,139 mm,JJ E14651,3500,2,john-jacobs-jj-e14651-c2-eyeglasses,5,788,5,2,77
152724,Extra Wide,146 mm,JJ S14697,6000,3,john-jacobs-jj-s14697-c2-sunglasses,0,1537,5,1,43
152733,Extra Wide,143 mm,JJ S14699,5000,2,john-jacobs-jj-s14699-c3-sunglasses,0,2707,0,,36
153006,Medium,135 mm,OJ E14714,1700,2,ojos21-oj-e14714-c1-eyeglasses,0,700,4.65,3,214
153007,Medium,135 mm,OJ E14714,1700,2,ojos21-oj-e14714-c2-eyeglasses,0,591,4.65,3,125
153103,Wide,140 mm,JJ E14759,3500,4,john-jacobs-jj-e14759-c4-eyeglasses,0,701,0,,290
205891,Medium,137 mm,JJ E15270,3500,2,john-jacobs-jj-e15270-c2-eyeglasses,0,333,0,,211
206024,Wide,140 mm,LA E15259,1700,0,lenskart-air-la-e15259-c2-eyeglasses,0,1199,0,,415
208707,Extra Wide,159 mm,JJ E15686,3500,2,john-jacobs-jj-e15686-c1-eyeglasses,0,529,3,1,11
208818,Wide,145 mm,VC S15705,2000,2,vincent-chase-vc-s15705-c2-sunglasses,0,156,0,,170
209831,Extra Wide,151 mm,LKB S15360,2000,3,lenskart-boost-lkb-s15360-c3-sun-dup,0,54,0,,520
210296,Extra Narrow,129 mm,VC E11801,1700,9,vincent-chase-vc-e11801-c151-eyeglasses,0,47,0,,340
130524,Medium,136 mm,JJ E11531,3500,2,john-jacobs-jj-e11531-c3-eyeglasses,1211,1907,4.55,16,31
132682,Wide,138 mm,VC E11961,1700,0,vincent-chase-vc-e11961-c1-full-rim-eyeglasses,6249,3569,4.8,23,191
138352,Medium,134 mm,JJ E13107,5000,3,john-jacobs-jj-e13107-c2-eyeglasses,1052,1177,4.8,6,95
147579,Wide,140 mm,JJ E13930,5000,3,john-jacobs-jj-e13930-c3-eyegglaassas,385,453,0,,51
147603,Medium,136 mm,JJ S13936,3500,2,john-jacobs-jj-s13936-c2-sunglaasseas,255,678,0,,49
147607,Extra Wide,144 mm,JJ E13937,5000,2,john-jacobs-jj-e13937-c2-eyegglaassas,95,629,5,3,61
148773,Narrow,131 mm,JJ E11545S,3500,3,john-jacobs-jj-e11545s-c1-eyeglasses,169,1971,5,2,5
149214,Narrow,130 mm,JJ E14149 ,3500,2,john-jacobs-jj-e14149-c2-c2-eyeglasses,79,1321,5,1,576
150957,Medium,136 mm,JJ E14435,3500,3,john-jacobs-jj-e14435-c2-eyeglasses,0,848,5,1,523
151910,Medium,135 mm,OJ E14545,1700,0,ojos-oj-e14545-c3-eyeglasses,0,295,5,1,63
201664,Wide,141 mm,JJ E14993,3500,2,john-jacobs-jj-e14993-c2-eyeglasses,0,661,5,1,68
201676,Extra Wide,150 mm,JJ S14982,3500,2,john-jacobs-jj-s14982-c4-sunglasses,0,1372,0,,9
208112,Narrow,132 mm,JJ E15548,5000,0,john-jacobs-jj-e15548-c2-eyeglasses,0,1373,3,2,18
208821,Wide,145 mm,VC S15702,2000,0,vincent-chase-vc-s15702-c1-sunglasses,0,167,0,,151
209841,Wide,143 mm,LKB S15365,2000,2,lenskart-boost-lkb-s15365-c2-sun-dup,0,105,0,,450
209941,Narrow,133 mm,JJ E10004,5000,4,john-jacobs-jj-e10004-c13-eyeglasses,0,40,0,,131
209945,Wide,138 mm,JJ E11724,5000,4,john-jacobs-jj-e11724-c6-eyeglasses,0,29,0,,181
211954,Medium,137 mm,LA E15418,1700,2,lenskart-air-la-e15418-c6-eyeglasses,0,100,0,,2441
216330,Extra Wide,144 mm,LB E14058-XW,1700,4,lenskart-blu-lb-e14058-xw-c42-eyeglasses,0,42,0,,4455
217442,Narrow,134 mm,LB E14058-N,1700,0,lenskart-hustlr-lb-e14058-n-c51-eyeglasses,0,29,0,,4217
128939,Wide,139 mm,VC E11335,500,4,vincent-chase-vc-e11335-c2-f-rimless-eyeglasses,45,313,4.2,170,23
131779,Narrow,133 mm,JJ 2239,3500,0,john-jacobs-jj-2239-full-rim-cat-eye-c5-eyeglasses,963,1681,4.4,175,362
144850,Narrow,132 mm,JJ E13577,3500,0,john-jacobs-jjj-e13577-full-rim-c1eyeglassses,636,1913,5,1,79
144861,Narrow,130 mm,JJ E13020,4000,0,john-jacobs-jj-e13020-c1-eye-dup,3623,376,5,4,32
148381,Narrow,132 mm,JJ E13572S,3500,3,john-jacobs-jj-e13572s-c3-eyeglasses,212,1182,5,3,238
148428,Medium,135 mm,JJ S13088M,6000,2,john-jacobs-jj-s13088-c3-sunglasses,401,614,5,4,81
150360,Medium,137 mm,JJ E14308,3500,4,john-jacobs-jj-e14308-c3-eyeglasses,0,1142,0,,332
150669,Wide,138 mm,JJ E14374,3500,3,john-jacobs-jj-e14374-c2-eyeglasses,49,740,4.5,2,82
150696,Extra Wide,144 mm,JJ E14382,3500,3,john-jacobs-jj-e14382-c3-eyeglasses,24,803,5,1,627
152383,5-8 yrs,122 mm,HP D10010M,1500,0,hooper-hp-e10010ce-c2-eyeglasses,0,448,0,,6
152703,Wide,138 mm,JJ E13742,3500,4,john-jacobs-jj-e13742-c3-eyeglasses,0,57,0,,1145
201745,Medium,134 mm,OJ E14896,1700,2,ojos21-oj-e14896-c1-eyeglasses,0,402,5,2,274
206548,Wide,143 mm,LKB S15376,2000,5,lenskart-boost-lkb-s15376-c3-sunglasses,0,574,0,,377
209839,Wide,145 mm,LKB S15367,2000,2,lenskart-boost-lkb-s15367-c2-sun-dup,0,83,0,,15
210078,Wide,139 mm,LB E13740,1500,0,lenskart-blu-lb-e13740-c7-eyeglasses,0,325,0,,184
210082,Wide,140 mm,LB E13737,1500,0,lenskart-blu-lb-e13737-c7-eyeglasses,0,201,0,,348
210953,Wide,139 mm,LB E16064,2000,0,lenskart-blu-lb-e16064-c1-eyeglasses,0,319,0,,354
212036,5-8 yrs,120 mm,LK D16279,2000,0,lenskart-lk-d16279-c1-eyeglasses,0,39,0,,217
215906,Medium,136 mm,LA E16723,1700,3,lenskart-air-la-e16723-c3-eyeglasses,0,381,0,,720
216400,Narrow,132 mm,VC E16789,1700,3,vincent-chase-vc-e16789-c2-eyeglasses,0,702,0,,1349
217113,Wide,140 mm,LK E16946,1700,0,vincent-chase-vc-e16946-c1-eyeglasses,0,78,0,,221
141845,Medium,134 mm,JJ E11723,4000,2,john-jacobs-jj-e11723-c1-dupc-eyeglasses,924,264,4.5,102,1726
144718,Wide,138 mm,JJ E13567,3500,0,john-jacobs-jj-e13567-fulll-rim-c1-eyeglaasses,924,1107,4.25,4,56
146464,Medium,137 mm,JJ E13741,5000,3,john-jacobs-jj-e13741-c2-eyeglasses,754,852,0,,800
147588,Medium,136 mm,JJ E13932,3500,5,john-jacobs-jj-e13932-c3-eyegglaassas,155,126,0,,293
148389,Extra Wide,143 mm,JJ E13097XL,5000,3,john-jacobs-jj-e13097xl-c3-eyeglasses,297,645,4.6,5,360
150353,Medium,138 mm,JJ E14306,3500,4,john-jacobs-jj-e14306-c3-eyeglasses,0,469,0,,428
150952,Medium,137 mm,JJ E14433,3500,2,john-jacobs-jj-e14433-c3-eyeglasses,0,317,0,,654
151879,Wide,142 mm,VC S14593,2000,0,vincent-chase-vc-s14593-c1-sunglasses,324,3984,5,1,389
152074,Medium,135 mm,JJ E14645,3500,4,john-jacobs-jj-e14645-c1-eyeglasses,0,780,0,,296
152496,8-12 yrs,128 mm,HP E10025L,1000,2,hooper-hp-e10025l-c4-eyeglasses,0,1762,5,1,81
152938,Extra Narrow,127 mm,JJ E14727,3500,3,john-jacobs-jj-e14727-c2-eyeglasses,0,158,0,,1105
153075,Extra Wide,149 mm,JJ E14752,5000,0,john-jacobs-jj-e14752-c1-eyeglasses,0,441,0,,22
153085,Wide,140 mm,JJ E14755,3500,4,john-jacobs-jj-e14755-c1-eyeglasses,0,926,0,,343
153108,Wide,139 mm,JJ E14761,3500,3,john-jacobs-jj-e14761-c1-eyeglasses,0,1273,5,5,230
201425,Wide,140 mm,JJ E13553,3500,3,john-jacobs-jj-e13553-c5-eyeglasses,0,530,4.3,12,79
205989,Narrow,133 mm,JJ E15296,6000,2,john-jacobs-jj-e15296-c2-eyeglasses,0,618,3,1,135
206783,Medium,137 mm,JJ E13594,3500,5,john-jacobs-jj-e13594-c5-eyeglasses,0,157,4.65,3,856
207022,Extra Wide,149 mm,JJ S15450,5000,3,john-jacobs-jj-s15450-c2-sunglasses,0,157,0,,55
208120,Extra Wide,143 mm,JJ E15551,5000,2,john-jacobs-jj-e15551-c2-eyeglasses,0,1438,3,3,17
209052,Extra Narrow,125 mm,HP D15011,1700,6,hooper-hp-d15011l-c7-eyeglasses,0,998,0,,117
210072,Medium,137 mm,LB E13738,2000,0,lenskart-blu-lb-e13738-c7-eyeglasses,0,138,0,,387
210940,Narrow,131 mm,LB E16059,2000,0,lenskart-blu-lb-e16059-c3-eyeglasses,0,166,0,,256
215833,Wide,138 mm,VC E13789,1700,4,vincent-chase-vc-e13789-c6-eyeglasses,0,49,0,,2549
215836,Narrow,132 mm,VC E13783,1700,3,vincent-chase-vc-e13783-c4-eyeglasses,0,50,0,,2510
216401,Narrow,132 mm,VC E16789,1700,3,vincent-chase-vc-e16789-c3-eyeglasses,0,19,0,,1414
216841,Medium,136 mm,VC E16906,1700,3,vincent-chase-vc-e16906-c1-eyeglasses,0,842,0,,1061
128961,Wide,139 mm,VC E11335,500,4,vincent-chase-vc-e11335-c5-g-rimless-eyeglasses,101,270,4.2,170,40
131788,Wide,139 mm,JJ 8034,4000,0,john-jacobs-jj-8034-full-rim-wayfarer-c3-eyeglasses,749,1827,4.2,125,19
134520,Wide,139 mm,Thinoptics Manhattan Frontpage,2000,2,thinoptics-manhattan-black-power-200-eyeglasses,1077,1612,4.8,11,173
138840,Wide,141 mm,JJ E13189,3500,0,john-jacobs-jj-e13189-c2-eyeglasses,313,1207,0,,10
141790,Medium,135 mm,JJ E10118,4000,7,john-jacobs-jj-e10118-c7-dupc-eyeglasses,3094,835,4.3,182,161
141821,Medium,137 mm,JJ E12543,4000,6,john-jacobs-full-rim-jj-e12543-c1-dupc-eyeglasses,1718,451,4.4,64,256
146797,Wide,138 mm,JJ E13792,3500,2,john-jacobs-jj-e13792-c2-eyeglasses,399,1401,0,,802
147427,Medium,137 mm,JJ S13898,3500,3,john-jacobs-jj-s13898-c2-sunglasses,477,2315,5,2,2
147604,Medium,136 mm,JJ S13936,3500,2,john-jacobs-jj-s13936-c3-sunglaasseas,203,596,0,,54
149886,5-8 yrs,120 mm,HP E10007,1000,2,hooper-hp-e10007-c1-eyeglasses,177,966,5,1,83
149890,5-8 yrs,123 mm,HP E10010,1000,0,hooper-hp-e10010-c1-eyeglasses,403,809,4.5,2,66
150354,Medium,138 mm,JJ E14306,3500,4,john-jacobs-jj-e14306-c4-eyeglasses,0,348,0,,113
150655,Narrow,133 mm,JJ E14370,3500,3,john-jacobs-jj-e14370-c2-eyeglasses,44,686,4.3,3,857
152772,Medium,136 mm,JJ E13571,3500,2,john-jacobs-jj-e13571-c4-eyeglasses,0,1859,5,8,82
152942,Narrow,130 mm,JJ E14728,3500,3,john-jacobs-jj-e14728-c3-eyeglasses,0,850,0,,992
152941,Narrow,130 mm,JJ E14728,3500,3,john-jacobs-jj-e14728-c2-eyeglasses,0,332,0,,1017
153009,Medium,137 mm,OJ E14715,1700,0,ojos21-oj-e14715-c1-eyeglasses,0,269,0,,89
153090,Extra Wide,143 mm,JJ E14756,3500,2,john-jacobs-jj-e14756-c2-eyeglasses,0,367,5,1,762
201409,Narrow,133 mm,JJ E12736,3500,0,john-jacobs-jj-e12736-c7-eyeglasses,0,516,0,,1095
204168,Wide,140 mm,VC E14970AF,1700,0,vincent-chase-vc-e14970af-c3-eyeglasses,0,97,0,,146
205627,Extra Wide,154 mm,OJ S15224,2000,2,ojos21-oj-s15224-c1-sunglasses,0,296,3,1,28
206941,Extra Wide,146 mm,LKB S15396,1700,0,lenskart-boost-lkb-s15396-c1-swimming-goggles,0,1368,0,,836
212037,5-8 yrs,124 mm,LK D16280,2000,0,lenskart-lk-d16280-c1-eyeglasses,0,39,0,,219
215915,Wide,138 mm,LA E16728,1700,2,lenskart-air-la-e16728-c1-eyeglasses,0,445,0,,1254
216056,Medium,140 mm,LK S16739,3000,2,lenskart-studio-lk-s16739-c2-sunglasses,0,295,0,,707
143420,Medium,134 mm,JJ E13003,4000,0,john-jacobs-jj-e13003-c2-dupl-eyeglasses,1517,423,4.1,31,166
149173,Narrow,130 mm,LB E14131,2000,3,lenskart-blu-lb-e14131-c3-c3-eyeglasses,2741,3720,4.5,90,12
149804,Wide,138 mm,JJ E14261,3500,2,john-jacobs-jj-e14261-c2-eyeglasses,82,662,0,,225
150033,5-8 yrs,120 mm,HP E10017,1000,2,hooper-hp-e10017-c3-eyeglasses,115,1862,4.65,12,93
150045,8-12 yrs,125 mm,HP E10017L,1000,0,hooper-hp-e10017l-c3-eyeglasses,257,2212,4.65,6,58
151005,Extra Wide,143 mm,JJ S14444,5000,2,john-jacobs-jj-s14444-c1-sunglasses,237,1745,0,,5
151018,Extra Wide,142 mm,JJ S14448,5000,0,john-jacobs-jj-s14448-c2-sunglasses,83,2604,5,3,1
151236,Medium,138 mm,JJ E14489,3500,4,john-jacobs-jj-e14489-c1-eyeglasses,14,1074,4.65,3,610
151343,Extra Wide,144 mm,JJ E14504,3500,2,john-jacobs-jj-e14504-c3-eyeglasses,0,545,0,,9
